id,num_colis,poids,montant,ratio_montant_poids,code_service,portee_dest,gouvernorat,annee,mois,score_if
343764,CP322428488TN,20.7,489.0,23.62204724409449,CP,NATIONAL,Sousse,2026,2,-0.7550405968230889
343765,CP322428474TN,10.66,269.0,25.232154582121755,CP,NATIONAL,Sousse,2026,2,-0.692827501298697
343791,CP325444198TN,18.62,243.0,13.049782503624938,CP,NATIONAL,Ariana,2026,2,-0.7138414529824564
343792,CP325444207TN,19.48,255.0,13.089677121297674,CP,NATIONAL,Ariana,2026,2,-0.7182014924779214
343806,CP325639733TN,16.82,201.0,11.949349028000713,CP,NATIONAL,Monastir,2026,4,-0.6839181942439406
343858,CP323063143TN,17.72,231.0,13.035381750465548,CP,NATIONAL,Gafsa,2026,2,-0.7037873099310561
343859,CP326625174TN,26.06,314.0,12.048655078469745,CP,NATIONAL,Tataouine,2026,2,-0.7551919521755537
343869,CP321131177TN,22.66,267.0,11.782357354044393,CP,NATIONAL,Tunis,2026,1,-0.7398695811509272
343949,CP326930151TN,18.22,445.0,24.42236979309588,CP,NATIONAL,Sfax,2026,5,-0.7469406807599882
343979,CP323063069TN,29.54,205.0,6.93950780271487,CP,NATIONAL,Gafsa,2026,2,-0.7706771528566296
344046,CP327327424TN,20.31,188.0,9.256068140416524,CP,NATIONAL,Monastir,2026,2,-0.7008025189888788
344047,CP327327234TN,20.17,188.0,9.32031133805959,CP,NATIONAL,Monastir,2026,4,-0.6937581190265852
344054,CP308813454TN,19.53,152.0,7.782499615995084,CP,NATIONAL,Tataouine,2026,2,-0.6848968398124762
344055,CP308812737TN,14.96,221.0,14.771739856961434,CP,NATIONAL,Tataouine,2026,2,-0.6811916703918788
344114,CP308395378TN,26.17,189.0,7.221733980359939,CP,NATIONAL,Ariana,2026,2,-0.7222834334875099
344131,CP311554635TN,16.6,201.0,12.107704355159326,CP,NATIONAL,Tunis,2026,2,-0.6802263571163951
344168,CP324649898TN,16.46,201.0,12.210679788591214,CP,NATIONAL,Ariana,2026,2,-0.6811474438592843
344257,CP322376202TN,9.15,247.0,26.99158561905803,CP,NATIONAL,Tataouine,2026,1,-0.6812760082435713
344310,CP312579364TN,15.35,379.0,24.688945345580095,CP,NATIONAL,Sousse,2026,3,-0.7299878324039156
344369,CP324054908TN,23.13,278.0,12.018503307250011,CP,NATIONAL,Tunis,2026,2,-0.7423767477140681
344452,CP323369843TN,15.7,207.0,13.183873638621744,CP,NATIONAL,Gafsa,2026,1,-0.680120025679441
344518,CP325401802TN,12.27,313.0,25.50729361910195,CP,NATIONAL,Ariana,2026,2,-0.7097480809038544
344638,CP323141818TN,19.78,201.0,10.161265861179919,CP,NATIONAL,Kairouan,2026,1,-0.698149946125831
344639,CP323141821TN,19.92,201.0,10.089854926961497,CP,NATIONAL,Kairouan,2026,1,-0.6976777471860977
344681,CP322715926TN,21.07,219.0,10.393431730814862,CP,NATIONAL,Gafsa,2026,1,-0.7158148664546842
344682,CP322715912TN,27.83,273.0,9.809205562142933,CP,NATIONAL,Gafsa,2026,1,-0.7446125479227484
344691,CP322428491TN,16.67,245.0,14.696178993461697,CP,NATIONAL,Sousse,2026,2,-0.7028356082593619
344694,CP326660410TN,19.55,201.0,10.280804050943685,CP,NATIONAL,Kasserine,2026,1,-0.6967343072164768
344714,CP322715890TN,16.03,201.0,12.538207223504457,CP,NATIONAL,Gafsa,2026,1,-0.68059123822172
344717,CP327225840TN,28.39,12.1,0.4261913986826811,CP,NATIONAL,Ariana,2026,6,-0.6795056869072386
344719,CP319393846TN,20.58,188.0,9.134638744473058,CP,NATIONAL,Kasserine,2026,3,-0.7008025189888788
344753,CP327327438TN,21.27,259.0,12.17620234121574,CP,NATIONAL,Monastir,2026,2,-0.7294316114125534
344757,CP324070295TN,14.21,357.0,25.121384842727466,CP,NATIONAL,Ariana,2026,5,-0.7749683892167896
345096,CP321540551TN,19.14,234.0,12.225066610939866,CP,NATIONAL,Tataouine,2026,1,-0.7138414529824564
345112,CP326674762TN,20.25,569.0,28.097377907263837,CP,NATIONAL,Kasserine,2026,1,-0.756574703635304
345137,CP322604165TN,8.52,225.0,26.405351484567543,CP,NATIONAL,Médenine,2026,4,-0.6739674231081548
345138,CP322604196TN,8.65,225.0,26.008553924401802,CP,NATIONAL,Médenine,2026,2,-0.673511580198802
345145,CP325638857TN,17.93,167.0,9.31347944899894,CP,NATIONAL,Monastir,2026,2,-0.6725147343955271
345225,CP325761845TN,14.43,7.9,0.547432610352713,CP,NATIONAL,Tataouine,2026,5,-0.696319310209304
345284,CP309922169TN,19.87,255.0,12.832771375371143,CP,NATIONAL,Sousse,2026,4,-0.7196607488500814
345344,CP324803699TN,20.5,151.0,7.365494366128481,CP,NATIONAL,Sfax,2026,6,-0.6941957114015855
345443,CP325633421TN,8.31,225.0,27.072554445915053,CP,NATIONAL,Sfax,2026,1,-0.6762651237069699
345444,CP325633435TN,10.99,269.0,24.47457010281139,CP,NATIONAL,Sfax,2026,1,-0.6950571551977182
345539,CP305139512TN,16.35,201.0,12.292826126842392,CP,NATIONAL,Ariana,2026,6,-0.6811474438592843
345753,RR472777095TN,0.046,6.7,142.5531914893617,RR,NATIONAL,Sfax,2026,4,-0.6872562744030039
345764,CP325776080TN,27.4,11.8,0.43064121747381484,CP,NATIONAL,Tataouine,2026,2,-0.6795056869072386
345779,CP325779815TN,26.84,11.5,0.4284490145672665,CP,NATIONAL,Tataouine,2026,4,-0.6760649817003813
345854,CP327184120TN,18.25,146.0,7.999561667853816,CP,NATIONAL,Monastir,2026,6,-0.6707679236197678
345899,CP309910174TN,15.1,190.0,12.581948215349978,CP,NATIONAL,Sousse,2026,3,-0.6705249937611659
345998,CP325365875TN,24.36,182.0,7.470957678256229,CP,NATIONAL,Sousse,2026,4,-0.7132395781823896
346022,CP315213172TN,14.97,291.0,19.437579320018703,CP,NATIONAL,Tunis,2026,2,-0.7152198355755196
346034,CP322909581TN,24.04,10.9,0.4533921217919388,CP,NATIONAL,Kairouan,2026,1,-0.669032209170393
346077,CP322700949TN,19.97,234.0,11.716989634970707,CP,NATIONAL,Gafsa,2026,1,-0.7148080575428181
346222,CP327327472TN,29.98,344.0,11.473933491211099,CP,NATIONAL,Monastir,2026,2,-0.7587771030789037
346330,CP321984453TN,26.16,311.0,11.887924773517831,CP,NATIONAL,Gabès,2026,1,-0.7551919521755537
346355,CP325797836TN,20.0,237.0,11.849407529623518,CP,NATIONAL,Tataouine,2026,2,-0.7162604190649888
346366,CP325605289TN,25.57,255.0,9.972234171522427,CP,NATIONAL,Monastir,2026,2,-0.7354518113861923
346368,CP325605301TN,23.76,237.0,9.974327679811454,CP,NATIONAL,Monastir,2026,2,-0.7334641157707884
346486,CP308395041TN,21.94,173.0,7.884781915136045,CP,NATIONAL,Ariana,2026,3,-0.703653221676765
346506,CP211755728TN,7.98,217.0,27.189575241197844,CP,NATIONAL,Ariana,2026,5,-0.7358074351621723
346573,CP323063452TN,25.0,289.0,11.55953761849526,CP,NATIONAL,Gafsa,2026,2,-0.7474165974364262
346578,CP324592014TN,21.2,259.0,12.216404886561953,CP,NATIONAL,Monastir,2026,1,-0.7294316114125534
347080,CP325696320TN,12.71,7.3,0.5743057194555896,CP,NATIONAL,Tunis,2026,5,-0.6732710956448998
347081,CP325696245TN,12.18,7.3,0.5992939824316559,CP,NATIONAL,Tunis,2026,4,-0.6685799340054056
347082,CP325695117TN,13.7,7.6,0.5547040362017371,CP,NATIONAL,Tunis,2026,2,-0.6836740578710796
347513,CP321273674TN,18.84,144.0,7.642906427472002,CP,NATIONAL,Monastir,2026,3,-0.6771249258613206
347538,CP322716952TN,19.84,234.0,11.793760395141373,CP,NATIONAL,Gafsa,2026,6,-0.7148080575428181
347554,CP321540503TN,24.23,289.0,11.926870537740909,CP,NATIONAL,Tataouine,2026,2,-0.7469110766284578
347653,CP306792751TN,15.7,190.0,12.101140054773582,CP,NATIONAL,Sousse,2026,2,-0.6705249937611659
347657,CP325797589TN,19.53,127.0,6.502483231785366,CP,NATIONAL,Tataouine,2026,4,-0.6752948695267275
348066,CP308995258TN,10.836,269.0,24.822367813970658,CP,NATIONAL,Tunis,2026,1,-0.6959983241549412
348118,CP323063506TN,16.2,221.0,13.641133263378803,CP,NATIONAL,Gafsa,2026,2,-0.6910473625294056
348198,CP306799750TN,18.5,223.0,12.053402518782768,CP,NATIONAL,Sousse,2026,4,-0.6999716819712334
348221,CP306045771TN,27.26,11.8,0.4328527933678148,CP,NATIONAL,Ariana,2026,6,-0.6795056869072386
348297,CP321713036TN,21.13,220.0,10.41124414367517,CP,NATIONAL,Tunis,2026,2,-0.7162993408733518
348299,CP317802741TN,5.49,275.0,50.08195228555818,CP,NATIONAL,Ariana,2026,1,-0.6956555855115462
348302,CP310084079TN,20.6,248.0,12.03825057036066,CP,NATIONAL,Tataouine,2026,5,-0.7235333067338687
348327,CP322322337TN,11.2,527.0,47.04937059191144,CP,NATIONAL,Ariana,2026,6,-0.734457291154767
348328,CP325771343TN,18.5,821.0,44.37597967677423,CP,NATIONAL,Ariana,2026,3,-0.7575991728024177
348329,CP325771357TN,7.8,359.0,46.01974105883861,CP,NATIONAL,Ariana,2026,3,-0.7160618851200552
348362,CP321778788TN,24.0,209.0,8.707970501229115,CP,NATIONAL,Gabès,2026,3,-0.7240956771967018
348494,CP324263035TN,20.74,267.0,12.87305337254713,CP,NATIONAL,Ariana,2026,2,-0.7294316114125534
348667,CP324127300TN,15.1,379.0,25.097675650619166,CP,NATIONAL,Sousse,2026,1,-0.7299878324039156
348891,CP322706615TN,20.2,151.0,7.474877481312806,CP,NATIONAL,Gafsa,2026,6,-0.6913833238228064
348935,CP325762620TN,18.6,243.0,13.063813773453038,CP,NATIONAL,Tataouine,2026,2,-0.7119121633890125
348955,CP305127766TN,20.05,166.0,8.278888833474639,CP,NATIONAL,Tunis,2026,1,-0.6862884271152543
348985,CP321713022TN,9.14,247.0,27.021113663712942,CP,NATIONAL,Tunis,2026,2,-0.6812760082435713
349029,CP325696112TN,15.0,7.9,0.5266315578961402,CP,NATIONAL,Tunis,2026,4,-0.7004857120611951
349095,CP323010636TN,20.26,245.0,12.09219683135087,CP,NATIONAL,Sfax,2026,2,-0.7220661979746258
349104,CP210534699TN,18.38,192.0,10.445568793863227,CP,NATIONAL,Gabès,2026,1,-0.6897263903191074
349180,CP315853564TN,19.85,237.0,11.938945141302703,CP,NATIONAL,Sousse,2026,1,-0.7162604190649888
349255,RR507593620TN,0.024,6.7,268.0,RR,NATIONAL,Sfax,2026,6,-0.7267868993082259
349259,CP320456424TN,19.6,255.0,13.00954032957502,CP,NATIONAL,Ariana,2026,2,-0.7182014924779214
349306,CP321114973TN,15.78,379.0,24.01622203916102,CP,NATIONAL,Sousse,2026,3,-0.731471036500804
349308,CP322437961TN,19.74,255.0,12.917278759941238,CP,NATIONAL,Tunis,2026,5,-0.7196607488500814
349334,CP322706371TN,22.88,267.0,11.669070407761899,CP,NATIONAL,Gafsa,2026,2,-0.7398695811509272
349357,CP324150467TN,14.5,357.0,24.6189917936694,CP,NATIONAL,Tunis,2026,2,-0.7241577083419525
349421,CP309930240TN,17.86,231.0,12.933206427411678,CP,NATIONAL,Sousse,2026,2,-0.7037873099310561
349625,CP325296931TN,19.5,145.0,7.435516127378083,CP,NATIONAL,Gabès,2026,2,-0.67850072203156
349885,CP325774614TN,22.96,180.0,7.839379817952179,CP,NATIONAL,Sousse,2026,3,-0.7084301849973753
350035,CP327165205TN,8.71,225.0,25.82941108942716,CP,NATIONAL,Monastir,2026,6,-0.673511580198802
350036,CP327165222TN,8.24,225.0,27.302511831088463,CP,NATIONAL,Monastir,2026,6,-0.674665244093559
350155,CP317019446TN,18.66,226.0,12.11081935587589,CP,NATIONAL,Sousse,2026,2,-0.7056779102931263
350234,CP322769972TN,18.79,174.0,9.25975200894045,CP,NATIONAL,Tunis,2026,3,-0.6862884271152543
350236,CP325695386TN,27.32,11.8,0.4319021997730683,CP,NATIONAL,Tunis,2026,2,-0.6795056869072386
350237,CP325696625TN,27.3,11.8,0.43221860005128016,CP,NATIONAL,Tunis,2026,5,-0.6795056869072386
350238,CP325696109TN,25.994,11.2,0.4308520869397961,CP,NATIONAL,Tunis,2026,4,-0.6760649817003813
350239,CP325695390TN,28.08,12.1,0.43089633560058405,CP,NATIONAL,Tunis,2026,2,-0.6795056869072386
350258,CP321901357TN,17.93,215.0,11.990407673860911,CP,NATIONAL,Ariana,2026,2,-0.6933890871860476
350291,CP325401780TN,20.51,245.0,11.944810101896541,CP,NATIONAL,Ariana,2026,2,-0.7230439395682657
350293,CP321651946TN,16.19,201.0,12.414304243098016,CP,NATIONAL,Gafsa,2026,2,-0.6806867446891743
350303,CP325714173TN,18.45,146.0,7.912850252018861,CP,NATIONAL,Ariana,2026,6,-0.6707679236197678
350304,CP325727781TN,19.72,152.0,7.707519902641854,CP,NATIONAL,Ariana,2026,2,-0.6848968398124762
350305,CP325670000TN,20.44,158.0,7.729563132919132,CP,NATIONAL,Ariana,2026,1,-0.6937261869380941
350348,CP020931005TN,15.89,190.0,11.956453338367629,CP,NATIONAL,Tunis,2026,2,-0.671793108217865
350370,CP324806165TN,15.8,193.0,12.214416809062717,CP,NATIONAL,Sfax,2026,2,-0.6732525344737303
350415,CP320588969TN,22.5,270.0,11.999466690369315,CP,NATIONAL,Monastir,2026,4,-0.7398695811509272
350424,CP324108610TN,10.05,269.0,26.76350611879415,CP,NATIONAL,Sousse,2026,2,-0.6944004699596972
350441,CP324052178TN,8.02,241.0,30.046128911607035,CP,NATIONAL,Ariana,2026,1,-0.6811266204376815
350450,CP324421071TN,20.65,158.0,7.6509612125320805,CP,NATIONAL,Monastir,2026,2,-0.6937261869380941
350458,CP324455353TN,20.68,158.0,7.639862675886079,CP,NATIONAL,Ariana,2026,1,-0.6937261869380941
350459,CP324456155TN,23.14,176.0,7.6055485934056435,CP,NATIONAL,Ariana,2026,6,-0.7079510329411628
350586,CP324439656TN,27.68,322.0,11.632527726599472,CP,NATIONAL,Monastir,2026,2,-0.7567263665146465
350712,CP325797779TN,25.0,289.0,11.55953761849526,CP,NATIONAL,Tataouine,2026,2,-0.7474165974364262
350734,CP308282359TN,17.5,215.0,12.285012285012284,CP,NATIONAL,Kébili,2026,4,-0.6938583834952857
350743,CP325582747TN,23.28,176.0,7.559812722821184,CP,NATIONAL,Kasserine,2026,2,-0.7079510329411628
350746,CP321114664TN,19.25,234.0,12.155212716222533,CP,NATIONAL,Sousse,2026,2,-0.7138414529824564
350747,CP321114678TN,23.33,278.0,11.915477262011915,CP,NATIONAL,Sousse,2026,2,-0.7423767477140681
350756,CP319720841TN,19.3,152.0,7.875239624889901,CP,NATIONAL,Sousse,2026,2,-0.6835080742317974
350876,CP324833041TN,9.8,245.0,24.997449239873482,CP,NATIONAL,Sfax,2026,5,-0.6802069829165243
350982,CP318117277TN,19.27,152.0,7.887499351356961,CP,NATIONAL,Monastir,2026,6,-0.6835080742317974
350983,CP318117436TN,23.18,176.0,7.592424830680298,CP,NATIONAL,Monastir,2026,1,-0.7079510329411628
350994,CP325779829TN,21.24,164.0,7.720917094298762,CP,NATIONAL,Tataouine,2026,3,-0.7003285259616424
351008,CP321901621TN,16.62,204.0,12.273629745502676,CP,NATIONAL,Ariana,2026,1,-0.6806867446891743
351009,CP321901330TN,17.89,231.0,12.91151975853781,CP,NATIONAL,Ariana,2026,2,-0.7037873099310561
351021,CP318465705TN,22.18,170.0,7.664217122762724,CP,NATIONAL,Monastir,2026,4,-0.7065155203643725
351023,CP308812564TN,28.91,172.0,5.9492926567742375,CP,NATIONAL,Tataouine,2026,2,-0.7148320192627479
351048,CP324464338TN,21.94,511.0,23.28973155280069,CP,NATIONAL,Ariana,2026,1,-0.7617109404878194
351067,CP323039348TN,23.1,573.0,24.804121033721483,CP,NATIONAL,Sfax,2026,3,-0.7663633598321699
351078,CP325344226TN,23.89,176.0,7.366790841739567,CP,NATIONAL,Gabès,2026,2,-0.7113119152677881
351173,CP312026502TN,17.5,215.0,12.285012285012284,CP,NATIONAL,Sousse,2026,2,-0.6938583834952857
351175,CP312026856TN,16.2,204.0,12.591815320041972,CP,NATIONAL,Sousse,2026,2,-0.6825314130632507
351210,CP323062749TN,29.22,229.0,7.836829677286882,CP,NATIONAL,Gafsa,2026,4,-0.7380919358011284
351409,CP212418205TN,20.64,245.0,11.869579962211132,CP,NATIONAL,Kairouan,2026,1,-0.7230439395682657
351440,CP308472525TN,21.18,164.0,7.742788348047778,CP,NATIONAL,Kébili,2026,6,-0.7003285259616424
351479,CP325639954TN,13.97,335.0,23.978240641328465,CP,NATIONAL,Monastir,2026,5,-0.7207361308435075
351480,CP325638684TN,9.48,247.0,26.052104208416836,CP,NATIONAL,Monastir,2026,1,-0.6803817137922463
351490,CP324034231TN,23.88,11.6,0.48574180310707255,CP,NATIONAL,Sousse,2026,2,-0.669032209170393
351491,CP324034245TN,23.64,11.6,0.4906729833763377,CP,NATIONAL,Sousse,2026,2,-0.669032209170393
351496,CP324034293TN,24.82,10.9,0.43914427299464165,CP,NATIONAL,Sousse,2026,2,-0.6734597040094639
351497,CP324034302TN,29.12,13.4,0.46014903334363516,CP,NATIONAL,Sousse,2026,2,-0.6808863203561015
351504,CP321424462TN,19.8,234.0,11.817584970456036,CP,NATIONAL,Tunis,2026,6,-0.7148080575428181
351505,CP318827926TN,16.022,201.0,12.54446732821569,CP,NATIONAL,Tunis,2026,2,-0.68059123822172
351566,CP325798505TN,26.06,194.0,7.444073519818886,CP,NATIONAL,Tataouine,2026,3,-0.7247310065729361
351630,CP321334815TN,22.6,267.0,11.81363656475377,CP,NATIONAL,Sfax,2026,2,-0.7398695811509272
351710,CP316612922TN,29.53,347.0,11.750364024245707,CP,NATIONAL,Monastir,2026,2,-0.7577510410467333
351867,CP323907701TN,24.14,577.0,23.90124684147301,CP,NATIONAL,Ariana,2026,4,-0.767920472464123
351896,CP327184076TN,8.83,225.0,25.478428264069755,CP,NATIONAL,Monastir,2026,6,-0.6703293009228874
351897,CP327184080TN,16.13,401.0,24.858967206000866,CP,NATIONAL,Monastir,2026,6,-0.7398989061898522
351898,CP325639279TN,12.35,313.0,25.34207756456967,CP,NATIONAL,Monastir,2026,2,-0.7079703605701652
351900,CP311554511TN,22.78,170.0,7.462358983363329,CP,NATIONAL,Tunis,2026,2,-0.7065155203643725
352057,CP325740125TN,21.61,164.0,7.588727962611633,CP,NATIONAL,Tunis,2026,2,-0.7003285259616424
352233,CP324806179TN,17.62,183.0,10.38533567901935,CP,NATIONAL,Sfax,2026,2,-0.6773886691626142
352260,CP302436180TN,15.45,207.0,13.397191120315838,CP,NATIONAL,Sousse,2026,1,-0.6782818745292747
352351,CP324464871TN,22.34,170.0,7.6093281410858955,CP,NATIONAL,Ariana,2026,2,-0.7065155203643725
352357,CP321079477TN,19.82,234.0,11.805660662933251,CP,NATIONAL,Gafsa,2026,2,-0.7148080575428181
352425,CP327184028TN,20.6,158.0,7.66953060531042,CP,NATIONAL,Monastir,2026,5,-0.6937261869380941
352797,CP318712092TN,16.66,204.0,12.244163015425244,CP,NATIONAL,Monastir,2026,2,-0.6820697778352145
352798,CP318712000TN,15.15,193.0,12.738433106725628,CP,NATIONAL,Monastir,2026,2,-0.6727971750846543
352820,CP322863451TN,30.0,291.0,9.699676677444085,CP,NATIONAL,Gabès,2026,1,-0.7496675760529643
352863,CP325144777TN,23.72,10.6,0.4468614307997133,CP,NATIONAL,Sousse,2026,2,-0.669485020373118
352979,RR483053937TN,0.028,6.7,231.0344827586207,RR,NATIONAL,Sfax,2026,6,-0.7186002873550668
352986,CP321078763TN,15.42,190.0,12.320861163348681,CP,NATIONAL,Gafsa,2026,6,-0.6691653699781516
352997,CP321676086TN,19.41,255.0,13.136881149863479,CP,NATIONAL,Kasserine,2026,2,-0.7182014924779214
352998,CP322582561TN,18.86,223.0,11.823339165473728,CP,NATIONAL,Monastir,2026,1,-0.7037706841955617
353072,CP319095860TN,26.6,311.0,11.691289801135294,CP,NATIONAL,Monastir,2026,2,-0.7551919521755537
353101,CP316598148TN,20.7,158.0,7.632481522631757,CP,NATIONAL,Tataouine,2026,2,-0.6937261869380941
353124,CP321418776TN,16.96,201.0,11.850716349271858,CP,NATIONAL,Tunis,2026,6,-0.6839181942439406
353272,CP322026762TN,28.24,12.1,0.4284550830353033,CP,NATIONAL,Sousse,2026,1,-0.6795056869072386
353296,CP324844035TN,16.85,174.0,10.32579668862382,CP,NATIONAL,Sfax,2026,2,-0.6723659520667818
353316,CP320321342TN,12.45,313.0,25.138543088908524,CP,NATIONAL,Ariana,2026,1,-0.7084495257076119
353390,CP305336910TN,20.86,132.0,6.327596951248742,CP,NATIONAL,Sfax,2026,2,-0.6853901988241368
353394,CP321368669TN,20.0,127.0,6.349682515874206,CP,NATIONAL,Tunis,2026,5,-0.6771249258613206
353479,CP308395982TN,19.43,174.0,8.95476300756523,CP,NATIONAL,Ariana,2026,1,-0.6872177224379081
353567,CP319095578TN,16.7,209.0,12.514220705346984,CP,NATIONAL,Monastir,2026,4,-0.6880954668387336
353605,CP324581285TN,16.14,452.0,28.0032216095657,CP,NATIONAL,Monastir,2026,1,-0.7423767477140681
353627,CP320307495TN,19.41,234.0,12.055020349286487,CP,NATIONAL,Ariana,2026,2,-0.7138414529824564
353709,CP324810757TN,20.0,152.0,7.599620018999049,CP,NATIONAL,Sfax,2026,2,-0.6867529175894628
353736,CP323248743TN,25.0,10.9,0.4359825606975721,CP,NATIONAL,Médenine,2026,2,-0.6734597040094639
353782,CP324649629TN,23.9,176.0,7.363708631438016,CP,NATIONAL,Ariana,2026,1,-0.7113119152677881
353783,CP325966177TN,22.6,170.0,7.521791071191539,CP,NATIONAL,Ariana,2026,5,-0.7065155203643725
353789,CP325788627TN,25.0,292.0,11.679532818687251,CP,NATIONAL,Tataouine,2026,2,-0.7479224603885872
354091,RR535724428TN,0.048,6.7,136.73469387755102,RR,NATIONAL,Tataouine,2026,4,-0.6872562744030039
354134,CP322893524TN,12.06,313.0,25.951413647292927,CP,NATIONAL,Gabès,2026,5,-0.7121531759395601
354191,CP323064197TN,14.92,357.0,23.926010321024062,CP,NATIONAL,Gafsa,2026,1,-0.7294940996715819
354226,CP316715555TN,15.97,193.0,12.084402980401979,CP,NATIONAL,Tunis,2026,6,-0.6801309152454547
354227,CP314781631TN,24.32,292.0,12.006085276098844,CP,NATIONAL,Tunis,2026,2,-0.7479224603885872
354237,CP211755158TN,24.05,182.0,7.56725292087647,CP,NATIONAL,Ariana,2026,2,-0.7122750946100144
354274,CP326049052TN,18.0,140.0,7.777345703016499,CP,NATIONAL,Tataouine,2026,6,-0.6698608726610196
354286,CP320357188TN,24.3,182.0,7.489403728241635,CP,NATIONAL,Sfax,2026,4,-0.7132395781823896
354490,CP304235702TN,25.1,12.2,0.48603641289191657,CP,NATIONAL,Tataouine,2026,6,-0.6768871501469133
354607,CP308835596TN,17.63,212.0,12.024275423969145,CP,NATIONAL,Ariana,2026,1,-0.6929201082888796
354886,CP325605235TN,20.98,210.0,10.009055812401696,CP,NATIONAL,Monastir,2026,1,-0.7138802433434689
354888,CP325605258TN,18.26,192.0,10.514210612781335,CP,NATIONAL,Monastir,2026,1,-0.6897263903191074
354889,CP325605261TN,20.28,210.0,10.354519007938464,CP,NATIONAL,Monastir,2026,1,-0.709546437178195
354903,CP311554281TN,21.08,259.0,12.285944689530858,CP,NATIONAL,Tunis,2026,2,-0.7289382548844489
354993,CP325582407TN,28.8,333.0,11.562098538245198,CP,NATIONAL,Kasserine,2026,1,-0.757238530460505
354994,CP325582398TN,27.0,311.0,11.518091922521387,CP,NATIONAL,Kasserine,2026,2,-0.754681172448231
354995,CP325582384TN,27.0,311.0,11.518091922521387,CP,NATIONAL,Kasserine,2026,2,-0.754681172448231
354996,CP325582375TN,27.0,311.0,11.518091922521387,CP,NATIONAL,Kasserine,2026,2,-0.754681172448231
354997,CP323238661TN,17.33,183.0,10.559113726847846,CP,NATIONAL,Kasserine,2026,2,-0.6778471361449081
355086,CP324684237TN,15.62,470.0,30.08770245182767,CP,NATIONAL,Tunis,2026,2,-0.7388690869571827
355088,CP324668251TN,10.84,330.0,30.439996310303478,CP,NATIONAL,Tunis,2026,5,-0.718273580243514
355139,CP320313363TN,28.98,222.0,7.660191159725337,CP,NATIONAL,Médenine,2026,2,-0.7311335826710532
355214,CP311554321TN,16.28,219.0,13.451262207481111,CP,NATIONAL,Tunis,2026,2,-0.689179678214444
355230,CP323141883TN,20.13,245.0,12.17028463563658,CP,NATIONAL,Kairouan,2026,1,-0.7172302991197015
355232,CP325767975TN,19.44,152.0,7.818527853505477,CP,NATIONAL,Tataouine,2026,1,-0.6844336047103597
355253,RR528916382TN,0.04,6.7,163.41463414634146,RR,NATIONAL,Sfax,2026,1,-0.6920190185610026
355257,RR528470498TN,0.02,6.25,297.6190476190476,RR,NATIONAL,Sfax,2026,4,-0.7308689393428818
355356,CP312579470TN,25.5,255.0,9.999607858515352,CP,NATIONAL,Sousse,2026,1,-0.7354518113861923
355407,CP321583319TN,19.95,201.0,10.074682973284547,CP,NATIONAL,Kébili,2026,2,-0.6976777471860977
355472,CP325774954TN,24.0,176.0,7.333027790508728,CP,NATIONAL,Sousse,2026,2,-0.7113119152677881
355473,CP325765802TN,22.1,170.0,7.691959639835301,CP,NATIONAL,Sousse,2026,5,-0.7065155203643725
355556,CP325582415TN,29.0,363.0,12.516809765180511,CP,NATIONAL,Kasserine,2026,1,-0.7592906549945451
355557,CP325582424TN,28.1,363.0,12.917689761930179,CP,NATIONAL,Kasserine,2026,1,-0.7587771030789037
355558,CP325561322TN,25.42,255.0,10.031076668895794,CP,NATIONAL,Kasserine,2026,1,-0.7354518113861923
355559,CP325561319TN,25.44,255.0,10.023190912306905,CP,NATIONAL,Kasserine,2026,1,-0.7354518113861923
355560,CP325561305TN,25.64,255.0,9.945009945009945,CP,NATIONAL,Kasserine,2026,1,-0.7354518113861923
355561,CP316173829TN,8.99,225.0,25.025025025025027,CP,NATIONAL,Ariana,2026,1,-0.6695557253570339
355572,CP308995195TN,17.68,215.0,12.159945704428482,CP,NATIONAL,Tunis,2026,1,-0.6933890871860476
355635,CP315213212TN,20.7,248.0,11.980097579827062,CP,NATIONAL,Tunis,2026,2,-0.7235333067338687
355808,CP325768260TN,15.4,379.0,24.608791636906695,CP,NATIONAL,Tataouine,2026,2,-0.7299878324039156
355820,CP324581609TN,28.7,336.0,11.706909166927982,CP,NATIONAL,Monastir,2026,2,-0.7577510410467333
355824,CP325582910TN,15.18,190.0,12.51564455569462,CP,NATIONAL,Kasserine,2026,4,-0.6705249937611659
355939,CP325405945TN,23.34,176.0,7.540379589563429,CP,NATIONAL,Ariana,2026,2,-0.7084301849973753
355941,CP322700175TN,27.44,325.0,11.843591705841623,CP,NATIONAL,Gafsa,2026,3,-0.7567263665146465
355947,CP324806125TN,19.1,152.0,7.957698549814145,CP,NATIONAL,Sfax,2026,2,-0.6830457784316724
355972,CP321532970TN,17.84,220.0,12.331147357210918,CP,NATIONAL,Tataouine,2026,1,-0.6933890871860476
356004,CP321114783TN,10.32,269.0,26.06336595291154,CP,NATIONAL,Sousse,2026,3,-0.6955077032796639
356015,CP326110426TN,12.7,257.0,20.23462719470908,CP,NATIONAL,Médenine,2026,2,-0.6889705023148941
356022,CP306580845TN,8.55,241.0,28.183838147585078,CP,NATIONAL,Ariana,2026,3,-0.6834489546178756
356063,CP325639000TN,21.96,259.0,11.793634169664404,CP,NATIONAL,Monastir,2026,2,-0.7314083788979239
356064,CP325638993TN,24.6,292.0,11.869436201780415,CP,NATIONAL,Monastir,2026,2,-0.7479224603885872
